ASIN Buyability Flag,asin_status,CVR%,revenue,asp,units,gv,Images #,Videos #,Has A+ Content,Buybox Winner,Average Rating,Number of Ratings,bb_price,Ad CTR%,Ad CVR%,bsr,brand,Ad CPC$,ASIN (Description),Update Type,Sold By Amazon,Has Coupon?,Has Store Link?,In Stock Today?,category,Sellable On Hand Units,asin,date,Ad Cost,Ad Sales,Ad Clicks,Ad Impressions,Ad Conversions
In Stock,FD,,,,,,5.0,0.0,True,,5.0,3.0,58.07,,,3134.0,Dole,,B0D436H21V (Dole Molded Chew; Banana; 8oz bag/5ct  [Carton Inner] & *** 6 Pc Multi-Pk ***),[],True,False,True,True,Treats & Chews,33.0,B0D436H21V,2026-03-27,,,,,
In Stock,ACTIVE,0.0,0.0,,0.0,3.0,6.0,0.0,True,,4.4,384.0,55.18,,,610.0,Dole,,B0D436H21V (Dole Molded Chew; Banana; 8oz bag/5ct  [Carton Inner] & *** 6 Pc Multi-Pk ***),[],True,False,True,True,Treats & Chews,34.0,B0D436H21V,2026-01-04,,,,,
In Stock,ACTIVE,,0.0,,0.0,,6.0,0.0,True,,4.4,384.0,53.67,,,617.0,Dole,,B0D436H21V (Dole Molded Chew; Banana; 8oz bag/5ct  [Carton Inner] & *** 6 Pc Multi-Pk ***),[],True,False,True,True,Treats & Chews,34.0,B0D436H21V,2026-01-03,,,,,
In Stock,ACTIVE,4.0,215.0,53.68,4.0,1.0,6.0,0.0,True,,4.4,382.0,53.67,,,592.0,Dole,,B0D436H21V (Dole Molded Chew; Banana; 8oz bag/5ct  [Carton Inner] & *** 6 Pc Multi-Pk ***),[],True,False,True,True,Treats & Chews,39.0,B0D436H21V,2026-01-02,,,,,
In Stock,ACTIVE,0.0,0.0,,0.0,4.0,6.0,0.0,True,,4.4,381.0,53.87,,,574.0,Dole,,B0D436H21V (Dole Molded Chew; Banana; 8oz bag/5ct  [Carton Inner] & *** 6 Pc Multi-Pk ***),[],True,False,True,True,Treats & Chews,40.0,B0D436H21V,2026-01-01,,,,,
In Stock,ACTIVE,0.25,54.0,53.87,1.0,4.0,6.0,0.0,True,,4.4,380.0,53.88,,,625.0,Dole,,B0D436H21V (Dole Molded Chew; Banana; 8oz bag/5ct  [Carton Inner] & *** 6 Pc Multi-Pk ***),[],True,False,True,True,Treats & Chews,40.0,B0D436H21V,2025-12-31,,,,,
In Stock,ACTIVE,0.0,0.0,,0.0,3.0,6.0,0.0,True,,4.4,380.0,53.94,,,617.0,Dole,,B0D436H21V (Dole Molded Chew; Banana; 8oz bag/5ct  [Carton Inner] & *** 6 Pc Multi-Pk ***),[],True,False,True,False,Treats & Chews,41.0,B0D436H21V,2025-12-30,,,,,
In Stock,ACTIVE,2.0,108.0,53.8,2.0,1.0,6.0,0.0,True,,4.4,377.0,53.9,,,612.0,Dole,,B0D436H21V (Dole Molded Chew; Banana; 8oz bag/5ct  [Carton Inner] & *** 6 Pc Multi-Pk ***),[],True,False,True,False,Treats & Chews,42.0,B0D436H21V,2025-12-29,,,,,
In Stock,ACTIVE,0.0,,,,1.0,6.0,0.0,True,,4.4,377.0,53.91,,,566.0,Dole,,B0D436H21V (Dole Molded Chew; Banana; 8oz bag/5ct  [Carton Inner] & *** 6 Pc Multi-Pk ***),[],True,False,True,False,Treats & Chews,42.0,B0D436H21V,2025-12-28,,,,,
In Stock,ACTIVE,0.5,54.0,53.91,1.0,2.0,6.0,0.0,True,,4.4,377.0,53.96,,,618.0,Dole,,B0D436H21V (Dole Molded Chew; Banana; 8oz bag/5ct  [Carton Inner] & *** 6 Pc Multi-Pk ***),[],True,False,True,False,Treats & Chews,42.0,B0D436H21V,2025-12-27,,,,,
In Stock,ACTIVE,0.0,0.0,,0.0,1.0,6.0,0.0,True,,4.4,377.0,53.88,,,643.0,Dole,,B0D436H21V (Dole Molded Chew; Banana; 8oz bag/5ct  [Carton Inner] & *** 6 Pc Multi-Pk ***),[],True,False,True,False,Treats & Chews,40.0,B0D436H21V,2025-12-26,,,,,
In Stock,ACTIVE,0.0,,,,3.0,6.0,0.0,True,,4.4,377.0,53.93,,,633.0,Dole,,B0D436H21V (Dole Molded Chew; Banana; 8oz bag/5ct  [Carton Inner] & *** 6 Pc Multi-Pk ***),[],True,False,True,False,Treats & Chews,41.0,B0D436H21V,2025-12-25,,,,,
In Stock,ACTIVE,0.0,,,,5.0,6.0,0.0,True,,4.4,376.0,53.93,,,615.0,Dole,,B0D436H21V (Dole Molded Chew; Banana; 8oz bag/5ct  [Carton Inner] & *** 6 Pc Multi-Pk ***),[],True,False,True,True,Treats & Chews,41.0,B0D436H21V,2025-12-24,,,,,
In Stock,ACTIVE,0.5,107.0,53.66,2.0,4.0,6.0,0.0,True,,4.4,376.0,53.66,,,621.0,Dole,,B0D436H21V (Dole Molded Chew; Banana; 8oz bag/5ct  [Carton Inner] & *** 6 Pc Multi-Pk ***),[],True,False,True,False,Treats & Chews,42.0,B0D436H21V,2025-12-23,,,,,
In Stock,ACTIVE,0.0,0.0,,0.0,2.0,6.0,0.0,True,,4.4,376.0,53.59,,,629.0,Dole,,B0D436H21V (Dole Molded Chew; Banana; 8oz bag/5ct  [Carton Inner] & *** 6 Pc Multi-Pk ***),[],True,False,True,False,Treats & Chews,43.0,B0D436H21V,2025-12-22,,,,,
In Stock,ACTIVE,0.0,0.0,,0.0,1.0,6.0,0.0,True,,4.4,375.0,53.61,,,636.0,Dole,,B0D436H21V (Dole Molded Chew; Banana; 8oz bag/5ct  [Carton Inner] & *** 6 Pc Multi-Pk ***),[],True,False,True,False,Treats & Chews,41.0,B0D436H21V,2025-12-21,,,,,
In Stock,ACTIVE,0.25,54.0,53.61,1.0,4.0,6.0,0.0,True,,4.4,375.0,53.56,,,633.0,Dole,,B0D436H21V (Dole Molded Chew; Banana; 8oz bag/5ct  [Carton Inner] & *** 6 Pc Multi-Pk ***),[],True,False,True,False,Treats & Chews,43.0,B0D436H21V,2025-12-20,,,,,
In Stock,ACTIVE,0.333,54.0,53.56,1.0,3.0,6.0,0.0,True,,4.4,375.0,53.56,,,642.0,Dole,,B0D436H21V (Dole Molded Chew; Banana; 8oz bag/5ct  [Carton Inner] & *** 6 Pc Multi-Pk ***),[],True,False,True,False,Treats & Chews,43.0,B0D436H21V,2025-12-19,,,,,
In Stock,ACTIVE,0.333,54.0,53.56,1.0,3.0,6.0,0.0,True,,4.4,375.0,53.56,,,654.0,Dole,,B0D436H21V (Dole Molded Chew; Banana; 8oz bag/5ct  [Carton Inner] & *** 6 Pc Multi-Pk ***),[],True,False,True,False,Treats & Chews,46.0,B0D436H21V,2025-12-18,,,,,
In Stock,ACTIVE,0.0,0.0,,0.0,1.0,6.0,0.0,True,,4.4,375.0,53.55,,,615.0,Dole,,B0D436H21V (Dole Molded Chew; Banana; 8oz bag/5ct  [Carton Inner] & *** 6 Pc Multi-Pk ***),[],True,False,True,False,Treats & Chews,45.0,B0D436H21V,2025-12-17,,,,,
In Stock,ACTIVE,0.0,0.0,,0.0,1.0,6.0,0.0,True,,4.4,374.0,53.51,,,620.0,Dole,,B0D436H21V (Dole Molded Chew; Banana; 8oz bag/5ct  [Carton Inner] & *** 6 Pc Multi-Pk ***),[],True,False,True,False,Treats & Chews,47.0,B0D436H21V,2025-12-16,,,,,
In Stock,ACTIVE,0.333,54.0,53.51,1.0,3.0,6.0,0.0,True,,4.4,373.0,53.51,,,585.0,Dole,,B0D436H21V (Dole Molded Chew; Banana; 8oz bag/5ct  [Carton Inner] & *** 6 Pc Multi-Pk ***),[],True,False,True,False,Treats & Chews,48.0,B0D436H21V,2025-12-15,,,,,
In Stock,ACTIVE,0.167,54.0,53.51,1.0,6.0,6.0,0.0,True,,4.4,372.0,53.52,,,587.0,Dole,,B0D436H21V (Dole Molded Chew; Banana; 8oz bag/5ct  [Carton Inner] & *** 6 Pc Multi-Pk ***),[],True,False,True,False,Treats & Chews,46.0,B0D436H21V,2025-12-14,,,,,
In Stock,ACTIVE,0.25,54.0,53.52,1.0,4.0,6.0,0.0,True,,4.4,381.0,53.53,,,583.0,Dole,,B0D436H21V (Dole Molded Chew; Banana; 8oz bag/5ct  [Carton Inner] & *** 6 Pc Multi-Pk ***),[],True,False,True,False,Treats & Chews,44.0,B0D436H21V,2025-12-13,,,,,
In Stock,ACTIVE,0.167,54.0,53.53,1.0,6.0,6.0,0.0,True,,4.3,154.0,53.54,,,626.0,Dole,,B0D436H21V (Dole Molded Chew; Banana; 8oz bag/5ct  [Carton Inner] & *** 6 Pc Multi-Pk ***),[],True,False,True,False,Treats & Chews,41.0,B0D436H21V,2025-12-12,,,,,
In Stock,ACTIVE,,54.0,53.53,1.0,,6.0,0.0,True,,4.3,152.0,53.5,,,607.0,Dole,,B0D436H21V (Dole Molded Chew; Banana; 8oz bag/5ct  [Carton Inner] & *** 6 Pc Multi-Pk ***),[],True,False,True,False,Treats & Chews,37.0,B0D436H21V,2025-12-11,,,,,
In Stock,ACTIVE,0.0,0.0,,0.0,1.0,6.0,0.0,True,,4.3,152.0,53.51,,,630.0,Dole,,B0D436H21V (Dole Molded Chew; Banana; 8oz bag/5ct  [Carton Inner] & *** 6 Pc Multi-Pk ***),[],True,False,True,False,Treats & Chews,36.0,B0D436H21V,2025-12-10,,,,,
In Stock,ACTIVE,0.143,54.0,53.51,1.0,7.0,6.0,0.0,True,,4.3,148.0,53.51,,,649.0,Dole,,B0D436H21V (Dole Molded Chew; Banana; 8oz bag/5ct  [Carton Inner] & *** 6 Pc Multi-Pk ***),[],True,False,True,True,Treats & Chews,29.0,B0D436H21V,2025-12-09,,,,,
In Stock,ACTIVE,0.0,0.0,,0.0,3.0,6.0,0.0,True,,4.3,148.0,53.52,,,649.0,Dole,,B0D436H21V (Dole Molded Chew; Banana; 8oz bag/5ct  [Carton Inner] & *** 6 Pc Multi-Pk ***),[],True,False,True,True,Treats & Chews,27.0,B0D436H21V,2025-12-08,,,,,
In Stock,ACTIVE,0.333,54.0,53.52,1.0,3.0,6.0,0.0,True,,4.3,148.0,53.53,,,641.0,Dole,,B0D436H21V (Dole Molded Chew; Banana; 8oz bag/5ct  [Carton Inner] & *** 6 Pc Multi-Pk ***),[],True,False,True,True,Treats & Chews,23.0,B0D436H21V,2025-12-07,,,,,
In Stock,ACTIVE,0.0,,,,1.0,6.0,0.0,True,,4.3,148.0,53.52,,,669.0,Dole,,B0D436H21V (Dole Molded Chew; Banana; 8oz bag/5ct  [Carton Inner] & *** 6 Pc Multi-Pk ***),[],True,False,True,True,Treats & Chews,19.0,B0D436H21V,2025-12-06,,,,,
In Stock,ACTIVE,0.0,0.0,,0.0,1.0,6.0,0.0,True,,4.3,147.0,53.53,,,726.0,Dole,,B0D436H21V (Dole Molded Chew; Banana; 8oz bag/5ct  [Carton Inner] & *** 6 Pc Multi-Pk ***),[],True,False,True,True,Treats & Chews,17.0,B0D436H21V,2025-12-05,,,,,
In Stock,ACTIVE,0.0,0.0,,0.0,3.0,6.0,0.0,True,,4.3,146.0,53.53,,,719.0,Dole,,B0D436H21V (Dole Molded Chew; Banana; 8oz bag/5ct  [Carton Inner] & *** 6 Pc Multi-Pk ***),[],True,False,True,True,Treats & Chews,27.0,B0D436H21V,2025-12-04,,,,,
In Stock,ACTIVE,0.0,0.0,,0.0,1.0,6.0,0.0,True,,,,53.07,,,706.0,Dole,,B0D436H21V (Dole Molded Chew; Banana; 8oz bag/5ct  [Carton Inner] & *** 6 Pc Multi-Pk ***),[],True,False,True,True,Treats & Chews,15.0,B0D436H21V,2025-12-03,,,,,
In Stock,ACTIVE,0.0,0.0,,0.0,1.0,6.0,0.0,True,,4.4,362.0,53.05,,,665.0,Dole,,B0D436H21V (Dole Molded Chew; Banana; 8oz bag/5ct  [Carton Inner] & *** 6 Pc Multi-Pk ***),[],True,False,True,True,Treats & Chews,11.0,B0D436H21V,2025-12-02,,,,,
In Stock,ACTIVE,1.0,53.0,53.05,1.0,1.0,6.0,0.0,True,,4.4,361.0,53.06,,,653.0,Dole,,B0D436H21V (Dole Molded Chew; Banana; 8oz bag/5ct  [Carton Inner] & *** 6 Pc Multi-Pk ***),[],True,False,True,True,Treats & Chews,12.0,B0D436H21V,2025-12-01,,,,,
Short Term OOS,ACTIVE,0.0,0.0,,0.0,2.0,6.0,0.0,True,,4.4,360.0,53.06,,,643.0,Dole,,B0D436H21V (Dole Molded Chew; Banana; 8oz bag/5ct  [Carton Inner] & *** 6 Pc Multi-Pk ***),[],True,False,True,True,Treats & Chews,9.0,B0D436H21V,2025-11-30,,,,,
In Stock,ACTIVE,0.2,53.0,53.06,1.0,5.0,6.0,0.0,True,,4.4,360.0,53.03,,,705.0,Dole,,B0D436H21V (Dole Molded Chew; Banana; 8oz bag/5ct  [Carton Inner] & *** 6 Pc Multi-Pk ***),[],True,False,True,True,Treats & Chews,8.0,B0D436H21V,2025-11-29,,,,,
In Stock,ACTIVE,0.5,53.0,53.03,1.0,2.0,6.0,0.0,True,,4.4,358.0,53.07,,,712.0,Dole,,B0D436H21V (Dole Molded Chew; Banana; 8oz bag/5ct  [Carton Inner] & *** 6 Pc Multi-Pk ***),[],True,False,True,True,Treats & Chews,12.0,B0D436H21V,2025-11-28,,,,,
In Stock,ACTIVE,0.5,53.0,53.07,1.0,2.0,6.0,0.0,True,,4.4,357.0,53.12,,,669.0,Dole,,B0D436H21V (Dole Molded Chew; Banana; 8oz bag/5ct  [Carton Inner] & *** 6 Pc Multi-Pk ***),[],True,False,True,True,Treats & Chews,12.0,B0D436H21V,2025-11-27,,,,,
Short Term OOS,ACTIVE,0.0,0.0,,0.0,1.0,6.0,0.0,True,,4.4,356.0,53.21,,,662.0,Dole,,B0D436H21V (Dole Molded Chew; Banana; 8oz bag/5ct  [Carton Inner] & *** 6 Pc Multi-Pk ***),[],True,False,True,True,Treats & Chews,14.0,B0D436H21V,2025-11-26,,,,,
Short Term OOS,ACTIVE,0.0,0.0,,0.0,3.0,6.0,0.0,True,,4.4,356.0,53.19,,,623.0,Dole,,B0D436H21V (Dole Molded Chew; Banana; 8oz bag/5ct  [Carton Inner] & *** 6 Pc Multi-Pk ***),[],True,False,True,True,Treats & Chews,9.0,B0D436H21V,2025-11-25,,,,,
Short Term OOS,ACTIVE,0.5,53.0,53.1,1.0,2.0,6.0,0.0,True,,4.4,356.0,53.17,,,652.0,Dole,,B0D436H21V (Dole Molded Chew; Banana; 8oz bag/5ct  [Carton Inner] & *** 6 Pc Multi-Pk ***),[],True,False,True,True,Treats & Chews,13.0,B0D436H21V,2025-11-24,,,,,
Short Term OOS,ACTIVE,0.25,53.0,53.17,1.0,4.0,6.0,0.0,True,,4.4,356.0,53.18,,,664.0,Dole,,B0D436H21V (Dole Molded Chew; Banana; 8oz bag/5ct  [Carton Inner] & *** 6 Pc Multi-Pk ***),[],True,False,True,True,Treats & Chews,7.0,B0D436H21V,2025-11-23,,,,,
Short Term OOS,ACTIVE,0.25,53.0,53.18,1.0,4.0,6.0,0.0,True,,4.4,356.0,53.18,,,656.0,Dole,,B0D436H21V (Dole Molded Chew; Banana; 8oz bag/5ct  [Carton Inner] & *** 6 Pc Multi-Pk ***),[],True,False,True,True,Treats & Chews,8.0,B0D436H21V,2025-11-22,,,,,
Short Term OOS,ACTIVE,0.0,0.0,,0.0,1.0,6.0,0.0,True,,4.4,356.0,53.19,,,618.0,Dole,,B0D436H21V (Dole Molded Chew; Banana; 8oz bag/5ct  [Carton Inner] & *** 6 Pc Multi-Pk ***),[],True,False,True,True,Treats & Chews,10.0,B0D436H21V,2025-11-21,,,,,
Short Term OOS,ACTIVE,1.0,53.0,53.19,1.0,1.0,6.0,0.0,True,,4.4,356.0,53.09,,,653.0,Dole,,B0D436H21V (Dole Molded Chew; Banana; 8oz bag/5ct  [Carton Inner] & *** 6 Pc Multi-Pk ***),[],True,False,True,True,Treats & Chews,9.0,B0D436H21V,2025-11-20,,,,,
Short Term OOS,ACTIVE,0.0,0.0,,0.0,1.0,6.0,0.0,True,,4.4,356.0,53.1,,,662.0,Dole,,B0D436H21V (Dole Molded Chew; Banana; 8oz bag/5ct  [Carton Inner] & *** 6 Pc Multi-Pk ***),[],True,False,True,True,Treats & Chews,9.0,B0D436H21V,2025-11-19,,,,,
Short Term OOS,ACTIVE,0.0,0.0,,0.0,1.0,6.0,0.0,True,,4.4,356.0,53.25,,,651.0,Dole,,B0D436H21V (Dole Molded Chew; Banana; 8oz bag/5ct  [Carton Inner] & *** 6 Pc Multi-Pk ***),[],True,False,True,True,Treats & Chews,9.0,B0D436H21V,2025-11-18,,,,,
Short Term OOS,ACTIVE,1.0,107.0,53.25,2.0,2.0,6.0,0.0,True,,4.4,356.0,53.19,,,609.0,Dole,,B0D436H21V (Dole Molded Chew; Banana; 8oz bag/5ct  [Carton Inner] & *** 6 Pc Multi-Pk ***),[],True,False,True,True,Treats & Chews,8.0,B0D436H21V,2025-11-17,,,,,
Short Term OOS,ACTIVE,0.0,0.0,,0.0,1.0,6.0,0.0,True,,4.4,356.0,53.29,,,618.0,Dole,,B0D436H21V (Dole Molded Chew; Banana; 8oz bag/5ct  [Carton Inner] & *** 6 Pc Multi-Pk ***),[],True,False,True,True,Treats & Chews,7.0,B0D436H21V,2025-11-16,,,,,
In Stock,ACTIVE,1.0,53.0,53.29,1.0,1.0,6.0,0.0,True,,4.4,355.0,53.3,,,599.0,Dole,,B0D436H21V (Dole Molded Chew; Banana; 8oz bag/5ct  [Carton Inner] & *** 6 Pc Multi-Pk ***),[],True,False,True,True,Treats & Chews,8.0,B0D436H21V,2025-11-15,,,,,
In Stock,ACTIVE,0.5,160.0,53.3,3.0,6.0,6.0,0.0,True,,4.4,353.0,53.31,,,619.0,Dole,,B0D436H21V (Dole Molded Chew; Banana; 8oz bag/5ct  [Carton Inner] & *** 6 Pc Multi-Pk ***),[],True,False,True,True,Treats & Chews,13.0,B0D436H21V,2025-11-14,,,,,
In Stock,ACTIVE,0.5,106.0,53.16,2.0,4.0,6.0,0.0,True,,4.4,353.0,53.31,,,626.0,Dole,,B0D436H21V (Dole Molded Chew; Banana; 8oz bag/5ct  [Carton Inner] & *** 6 Pc Multi-Pk ***),[],True,False,True,False,Treats & Chews,9.0,B0D436H21V,2025-11-13,,,,,
In Stock,ACTIVE,0.0,0.0,,0.0,5.0,6.0,0.0,True,,4.4,353.0,53.17,,,626.0,Dole,,B0D436H21V (Dole Molded Chew; Banana; 8oz bag/5ct  [Carton Inner] & *** 6 Pc Multi-Pk ***),[],True,False,True,False,Treats & Chews,9.0,B0D436H21V,2025-11-12,,,,,
In Stock,ACTIVE,0.5,53.0,53.24,1.0,2.0,6.0,0.0,True,,4.4,351.0,53.24,,,626.0,Dole,,B0D436H21V (Dole Molded Chew; Banana; 8oz bag/5ct  [Carton Inner] & *** 6 Pc Multi-Pk ***),[],True,False,True,False,Treats & Chews,12.0,B0D436H21V,2025-11-11,,,,,
In Stock,ACTIVE,0.0,0.0,,0.0,2.0,6.0,0.0,True,,4.4,351.0,53.24,,,626.0,Dole,,B0D436H21V (Dole Molded Chew; Banana; 8oz bag/5ct  [Carton Inner] & *** 6 Pc Multi-Pk ***),[],True,False,True,False,Treats & Chews,11.0,B0D436H21V,2025-11-10,,,,,
In Stock,ACTIVE,0.0,0.0,,0.0,8.0,6.0,0.0,True,,4.4,350.0,53.12,,,626.0,Dole,,B0D436H21V (Dole Molded Chew; Banana; 8oz bag/5ct  [Carton Inner] & *** 6 Pc Multi-Pk ***),[],True,False,True,False,Treats & Chews,9.0,B0D436H21V,2025-11-09,,,,,
In Stock,ACTIVE,,0.0,,0.0,,6.0,0.0,True,,4.4,349.0,53.12,,,626.0,Dole,,B0D436H21V (Dole Molded Chew; Banana; 8oz bag/5ct  [Carton Inner] & *** 6 Pc Multi-Pk ***),[],True,False,True,False,Treats & Chews,10.0,B0D436H21V,2025-11-08,,,,,
In Stock,ACTIVE,0.0,0.0,,0.0,7.0,6.0,0.0,True,,4.4,348.0,53.0,,,626.0,Dole,,B0D436H21V (Dole Molded Chew; Banana; 8oz bag/5ct  [Carton Inner] & *** 6 Pc Multi-Pk ***),[],True,False,True,True,Treats & Chews,10.0,B0D436H21V,2025-11-07,,,,,
Not Buyable,ACTIVE,0.333,53.0,52.99,1.0,3.0,,,False,,,,,,,610.0,Dole,,B0D436H21V (Dole Molded Chew; Banana; 8oz bag/5ct  [Carton Inner] & *** 6 Pc Multi-Pk ***),[],False,False,False,True,Treats & Chews,8.0,B0D436H21V,2025-11-06,,,,,
In Stock,ACTIVE,0.167,53.0,52.97,1.0,6.0,6.0,0.0,True,,4.4,345.0,53.48,,,610.0,Dole,,B0D436H21V (Dole Molded Chew; Banana; 8oz bag/5ct  [Carton Inner] & *** 6 Pc Multi-Pk ***),[],True,False,True,True,Treats & Chews,8.0,B0D436H21V,2025-11-05,0.0,0.0,0.0,0.0,0.0
In Stock,ACTIVE,-0.2,-54.0,53.84,-1.0,5.0,6.0,0.0,True,,4.4,344.0,53.6,,,556.0,Dole,,B0D436H21V (Dole Molded Chew; Banana; 8oz bag/5ct  [Carton Inner] & *** 6 Pc Multi-Pk ***),[],True,False,True,True,Treats & Chews,14.0,B0D436H21V,2025-11-04,,,,,
In Stock,ACTIVE,1.0,161.0,53.6,3.0,3.0,6.0,0.0,True,,4.4,343.0,53.61,,,525.0,Dole,,B0D436H21V (Dole Molded Chew; Banana; 8oz bag/5ct  [Carton Inner] & *** 6 Pc Multi-Pk ***),[],True,False,True,True,Treats & Chews,22.0,B0D436H21V,2025-11-03,,,,,
In Stock,ACTIVE,0.167,54.0,53.61,1.0,6.0,6.0,0.0,True,,4.4,343.0,53.61,,,496.0,Dole,,B0D436H21V (Dole Molded Chew; Banana; 8oz bag/5ct  [Carton Inner] & *** 6 Pc Multi-Pk ***),[],True,False,True,True,Treats & Chews,23.0,B0D436H21V,2025-11-02,,,,,
In Stock,ACTIVE,0.0,0.0,,0.0,3.0,6.0,0.0,True,,4.4,343.0,53.59,,,544.0,Dole,,B0D436H21V (Dole Molded Chew; Banana; 8oz bag/5ct  [Carton Inner] & *** 6 Pc Multi-Pk ***),[],True,False,True,True,Treats & Chews,22.0,B0D436H21V,2025-11-01,,,,,
In Stock,ACTIVE,0.429,161.0,53.59,3.0,7.0,6.0,0.0,True,,4.4,341.0,53.59,,,574.0,Dole,,B0D436H21V (Dole Molded Chew; Banana; 8oz bag/5ct  [Carton Inner] & *** 6 Pc Multi-Pk ***),[],True,False,True,True,Treats & Chews,25.0,B0D436H21V,2025-10-31,,,,,
In Stock,ACTIVE,-0.167,-53.0,53.18,-1.0,6.0,6.0,0.0,True,,4.4,340.0,53.54,,,592.0,Dole,,B0D436H21V (Dole Molded Chew; Banana; 8oz bag/5ct  [Carton Inner] & *** 6 Pc Multi-Pk ***),[],True,False,True,True,Treats & Chews,23.0,B0D436H21V,2025-10-30,,,,,
In Stock,ACTIVE,,,,,,6.0,0.0,True,,4.4,339.0,53.55,,,563.0,Dole,,B0D436H21V (Dole Molded Chew; Banana; 8oz bag/5ct  [Carton Inner] & *** 6 Pc Multi-Pk ***),[],True,False,True,True,Treats & Chews,22.0,B0D436H21V,2025-10-29,,,,,
In Stock,ACTIVE,0.25,54.0,53.55,1.0,4.0,6.0,0.0,True,,4.4,338.0,53.55,,,588.0,Dole,,B0D436H21V (Dole Molded Chew; Banana; 8oz bag/5ct  [Carton Inner] & *** 6 Pc Multi-Pk ***),[],True,False,True,False,Treats & Chews,23.0,B0D436H21V,2025-10-28,,,,,
In Stock,ACTIVE,0.25,53.0,53.18,1.0,4.0,6.0,0.0,True,,4.4,338.0,53.18,,,568.0,Dole,,B0D436H21V (Dole Molded Chew; Banana; 8oz bag/5ct  [Carton Inner] & *** 6 Pc Multi-Pk ***),[],True,False,True,True,Treats & Chews,23.0,B0D436H21V,2025-10-27,,,,,
In Stock,ACTIVE,0.0,,,,7.0,6.0,0.0,True,,4.4,338.0,53.19,,,577.0,Dole,,B0D436H21V (Dole Molded Chew; Banana; 8oz bag/5ct  [Carton Inner] & *** 6 Pc Multi-Pk ***),[],True,False,True,True,Treats & Chews,27.0,B0D436H21V,2025-10-26,,,,,
In Stock,ACTIVE,0.0,0.0,,0.0,6.0,6.0,0.0,True,,4.4,336.0,53.19,,,576.0,Dole,,B0D436H21V (Dole Molded Chew; Banana; 8oz bag/5ct  [Carton Inner] & *** 6 Pc Multi-Pk ***),[],True,False,True,True,Treats & Chews,38.0,B0D436H21V,2025-10-25,,,,,
In Stock,ACTIVE,0.333,50.0,49.91,1.0,3.0,6.0,0.0,False,,4.4,334.0,53.19,,,567.0,Dole,,B0D436H21V (Dole Molded Chew; Banana; 8oz bag/5ct  [Carton Inner] & *** 6 Pc Multi-Pk ***),[],True,False,True,True,Treats & Chews,38.0,B0D436H21V,2025-10-24,,,,,
In Stock,ACTIVE,0.0,0.0,,0.0,2.0,6.0,0.0,True,,4.4,334.0,53.2,,,578.0,Dole,,B0D436H21V (Dole Molded Chew; Banana; 8oz bag/5ct  [Carton Inner] & *** 6 Pc Multi-Pk ***),[],True,False,True,True,Treats & Chews,38.0,B0D436H21V,2025-10-23,,,,,
In Stock,ACTIVE,0.2,53.0,53.2,1.0,5.0,6.0,0.0,True,,4.4,334.0,53.2,,,563.0,Dole,,B0D436H21V (Dole Molded Chew; Banana; 8oz bag/5ct  [Carton Inner] & *** 6 Pc Multi-Pk ***),[],True,False,True,False,Treats & Chews,39.0,B0D436H21V,2025-10-22,,,,,
In Stock,ACTIVE,0.0,0.0,,0.0,4.0,6.0,0.0,True,,4.4,333.0,53.18,,,563.0,Dole,,B0D436H21V (Dole Molded Chew; Banana; 8oz bag/5ct  [Carton Inner] & *** 6 Pc Multi-Pk ***),[],True,False,True,False,Treats & Chews,43.0,B0D436H21V,2025-10-21,,,,,
In Stock,ACTIVE,0.0,0.0,,0.0,3.0,6.0,0.0,True,,4.4,333.0,53.17,,,563.0,Dole,,B0D436H21V (Dole Molded Chew; Banana; 8oz bag/5ct  [Carton Inner] & *** 6 Pc Multi-Pk ***),[],True,False,True,True,Treats & Chews,44.0,B0D436H21V,2025-10-20,,,,,
In Stock,ACTIVE,0.0,0.0,,0.0,6.0,6.0,0.0,True,,4.4,332.0,49.91,,,557.0,Dole,,B0D436H21V (Dole Molded Chew; Banana; 8oz bag/5ct  [Carton Inner] & *** 6 Pc Multi-Pk ***),[],True,False,True,True,Treats & Chews,43.0,B0D436H21V,2025-10-19,,,,,
In Stock,ACTIVE,0.0,0.0,,0.0,3.0,6.0,0.0,True,,4.4,332.0,49.91,0.0,,550.0,Dole,,B0D436H21V (Dole Molded Chew; Banana; 8oz bag/5ct  [Carton Inner] & *** 6 Pc Multi-Pk ***),[],True,False,True,True,Treats & Chews,47.0,B0D436H21V,2025-10-18,0.0,0.0,0.0,1.0,0.0
In Stock,ACTIVE,0.5,50.0,49.91,1.0,2.0,6.0,0.0,True,,4.4,332.0,49.92,,,507.0,Dole,,B0D436H21V (Dole Molded Chew; Banana; 8oz bag/5ct  [Carton Inner] & *** 6 Pc Multi-Pk ***),[],True,False,True,True,Treats & Chews,45.0,B0D436H21V,2025-10-17,,,,,
In Stock,ACTIVE,,50.0,49.92,1.0,,6.0,0.0,True,,4.4,332.0,53.64,,,581.0,Dole,,B0D436H21V (Dole Molded Chew; Banana; 8oz bag/5ct  [Carton Inner] & *** 6 Pc Multi-Pk ***),[],True,False,True,False,Treats & Chews,45.0,B0D436H21V,2025-10-16,,,,,
