ASIN Buyability Flag,asin_status,CVR%,revenue,asp,units,gv,Images #,Videos #,Has A+ Content,Buybox Winner,Average Rating,Number of Ratings,bb_price,Ad CTR%,Ad CVR%,bsr,brand,Ad CPC$,ASIN (Description),Update Type,Sold By Amazon,Has Coupon?,Has Store Link?,In Stock Today?,category,Sellable On Hand Units,asin,date,Ad Cost,Ad Sales,Ad Clicks,Ad Impressions,Ad Conversions
In Stock,ACTIVE,0.333,135.0,8.43,16.0,48.0,0.0,0.0,True,,4.3,249.0,8.43,,,431.0,Dole,,B0CTVHH74X (Dole Molded Chew; Banana; 8oz bag/5ct  [Carton Inner]),[],True,True,True,True,Treats & Chews,1206.0,B0CTVHH74X,2025-07-22,,,,,
In Stock,ACTIVE,0.284,194.0,8.43,23.0,81.0,0.0,0.0,True,,4.3,246.0,8.43,0.008771929824561403,0.0,405.0,Dole,1.5,B0CTVHH74X (Dole Molded Chew; Banana; 8oz bag/5ct  [Carton Inner]),[],True,True,True,True,Treats & Chews,1298.0,B0CTVHH74X,2025-07-21,1.5,0.0,1.0,114.0,0.0
In Stock,ACTIVE,0.283,219.0,8.43,26.0,92.0,0.0,0.0,True,,4.3,244.0,8.43,0.02349869451697128,0.5555555555555556,440.0,Dole,1.33,B0CTVHH74X (Dole Molded Chew; Banana; 8oz bag/5ct  [Carton Inner]),[],True,True,True,True,Treats & Chews,1308.0,B0CTVHH74X,2025-07-20,11.97,47.73,9.0,383.0,5.0
In Stock,ACTIVE,0.3779999999999999,236.0,8.43,28.0,74.0,0.0,0.0,True,,4.3,242.0,8.43,,,452.0,Dole,,B0CTVHH74X (Dole Molded Chew; Banana; 8oz bag/5ct  [Carton Inner]),[],True,True,True,True,Treats & Chews,1296.0,B0CTVHH74X,2025-07-19,0.0,0.0,0.0,0.0,0.0
In Stock,ACTIVE,0.163,135.0,8.43,16.0,98.0,0.0,0.0,True,,4.3,239.0,8.43,0.009615384615384616,0.0,443.0,Dole,1.5,B0CTVHH74X (Dole Molded Chew; Banana; 8oz bag/5ct  [Carton Inner]),[],True,True,True,True,Treats & Chews,1327.0,B0CTVHH74X,2025-07-18,1.5,0.0,1.0,104.0,0.0
In Stock,ACTIVE,0.225,135.0,8.43,16.0,71.0,0.0,0.0,True,,4.3,236.0,8.43,0.0273037542662116,0.125,445.0,Dole,1.3025,B0CTVHH74X (Dole Molded Chew; Banana; 8oz bag/5ct  [Carton Inner]),[],True,True,True,True,Treats & Chews,1330.0,B0CTVHH74X,2025-07-17,10.42,8.43,8.0,293.0,1.0
In Stock,ACTIVE,0.232,135.0,8.43,16.0,69.0,0.0,0.0,True,,4.3,236.0,8.43,0.01829268292682927,0.5,418.0,Dole,1.493333333333333,B0CTVHH74X (Dole Molded Chew; Banana; 8oz bag/5ct  [Carton Inner]),[],True,True,True,True,Treats & Chews,1311.0,B0CTVHH74X,2025-07-16,8.96,22.78,6.0,328.0,3.0
In Stock,ACTIVE,0.302,160.0,8.43,19.0,63.0,6.0,0.0,True,,4.3,235.0,8.43,0.0079155672823219,0.0,418.0,Dole,1.5,B0CTVHH74X (Dole Molded Chew; Banana; 8oz bag/5ct  [Carton Inner]),[],True,True,True,True,Treats & Chews,1358.0,B0CTVHH74X,2025-07-15,4.5,0.0,3.0,379.0,0.0
In Stock,ACTIVE,0.315,194.0,8.43,23.0,73.0,6.0,0.0,True,,4.3,235.0,8.43,0.01648351648351648,0.2222222222222222,432.0,Dole,1.335555555555556,B0CTVHH74X (Dole Molded Chew; Banana; 8oz bag/5ct  [Carton Inner]),[],True,True,True,True,Treats & Chews,1305.0,B0CTVHH74X,2025-07-14,12.02,17.42,9.0,546.0,2.0
In Stock,ACTIVE,0.4320000000000001,320.0,8.43,38.0,88.0,6.0,0.0,True,,4.3,235.0,8.43,0.009881422924901186,0.2,432.0,Dole,1.25,B0CTVHH74X (Dole Molded Chew; Banana; 8oz bag/5ct  [Carton Inner]),[],True,True,True,True,Treats & Chews,1294.0,B0CTVHH74X,2025-07-13,6.25,6.48,5.0,506.0,1.0
In Stock,ACTIVE,0.244,177.0,8.43,21.0,86.0,6.0,0.0,True,,4.3,233.0,8.43,0.008992805755395683,0.2,452.0,Dole,1.268,B0CTVHH74X (Dole Molded Chew; Banana; 8oz bag/5ct  [Carton Inner]),[],True,True,True,True,Treats & Chews,1358.0,B0CTVHH74X,2025-07-12,6.34,8.43,5.0,556.0,1.0
In Stock,ACTIVE,0.581,301.0,8.37,36.0,62.0,6.0,0.0,True,,4.3,231.0,8.43,0.0119047619047619,0.1666666666666667,477.0,Dole,1.193333333333333,B0CTVHH74X (Dole Molded Chew; Banana; 8oz bag/5ct  [Carton Inner]),[],True,True,True,True,Treats & Chews,1380.0,B0CTVHH74X,2025-07-11,7.16,8.43,6.0,504.0,1.0
In Stock,ACTIVE,0.561,312.0,8.43,37.0,66.0,6.0,0.0,True,,4.3,228.0,8.43,0.007819287576020852,0.5555555555555556,456.0,Dole,1.926666666666667,B0CTVHH74X (Dole Molded Chew; Banana; 8oz bag/5ct  [Carton Inner]),[],True,True,True,True,Treats & Chews,1336.0,B0CTVHH74X,2025-07-10,17.34,40.01,9.0,1151.0,5.0
In Stock,ACTIVE,0.256,194.0,8.43,23.0,90.0,6.0,0.0,True,,4.3,228.0,8.43,0.01091703056768559,0.6,425.0,Dole,1.408,B0CTVHH74X (Dole Molded Chew; Banana; 8oz bag/5ct  [Carton Inner]),[],True,True,True,True,Treats & Chews,1380.0,B0CTVHH74X,2025-07-09,7.04,15.83,5.0,458.0,3.0
In Stock,ACTIVE,0.5820000000000001,387.0,8.41,46.0,79.0,6.0,0.0,True,,4.3,227.0,8.43,0.002272727272727273,0.0,408.0,Dole,1.9,B0CTVHH74X (Dole Molded Chew; Banana; 8oz bag/5ct  [Carton Inner]),[],True,True,True,True,Treats & Chews,1579.0,B0CTVHH74X,2025-07-08,1.9,0.0,1.0,440.0,0.0
In Stock,ACTIVE,0.241,167.0,8.33,20.0,83.0,6.0,0.0,True,,4.3,226.0,10.49,0.003527336860670194,0.0,376.0,Dole,1.485,B0CTVHH74X (Dole Molded Chew; Banana; 8oz bag/5ct  [Carton Inner]),[],True,True,True,True,Treats & Chews,1812.0,B0CTVHH74X,2025-07-07,2.97,0.0,2.0,567.0,0.0
In Stock,ACTIVE,0.167,114.0,10.39,11.0,66.0,6.0,0.0,True,,4.3,226.0,10.49,,,374.0,Dole,,B0CTVHH74X (Dole Molded Chew; Banana; 8oz bag/5ct  [Carton Inner]),[],True,True,True,True,Treats & Chews,1781.0,B0CTVHH74X,2025-07-06,0.0,0.0,0.0,0.0,0.0
In Stock,ACTIVE,0.28,221.0,10.54,21.0,75.0,6.0,0.0,True,,4.3,220.0,10.49,,,373.0,Dole,,B0CTVHH74X (Dole Molded Chew; Banana; 8oz bag/5ct  [Carton Inner]),[],True,True,True,True,Treats & Chews,1791.0,B0CTVHH74X,2025-07-05,0.0,0.0,0.0,0.0,0.0
In Stock,ACTIVE,0.407,246.0,10.26,24.0,59.0,6.0,0.0,True,,4.3,220.0,10.49,,,369.0,Dole,,B0CTVHH74X (Dole Molded Chew; Banana; 8oz bag/5ct  [Carton Inner]),[],True,True,True,True,Treats & Chews,1722.0,B0CTVHH74X,2025-07-04,0.0,0.0,0.0,0.0,0.0
In Stock,ACTIVE,0.25,165.0,10.29,16.0,64.0,6.0,0.0,True,,4.3,218.0,9.49,,,371.0,Dole,,B0CTVHH74X (Dole Molded Chew; Banana; 8oz bag/5ct  [Carton Inner]),[],True,True,True,True,Treats & Chews,1906.0,B0CTVHH74X,2025-07-03,0.0,0.0,0.0,0.0,0.0
In Stock,ACTIVE,0.514,341.0,9.48,36.0,70.0,6.0,0.0,True,,4.3,217.0,9.49,,,357.0,Dole,,B0CTVHH74X (Dole Molded Chew; Banana; 8oz bag/5ct  [Carton Inner]),[],True,True,True,True,Treats & Chews,1797.0,B0CTVHH74X,2025-07-02,0.0,0.0,0.0,0.0,0.0
In Stock,ACTIVE,0.171,133.0,9.48,14.0,82.0,6.0,0.0,True,,4.3,217.0,9.49,,,366.0,Dole,,B0CTVHH74X (Dole Molded Chew; Banana; 8oz bag/5ct  [Carton Inner]),[],True,True,True,True,Treats & Chews,1695.0,B0CTVHH74X,2025-07-01,0.0,0.0,0.0,0.0,0.0
In Stock,ACTIVE,0.25,303.0,9.46,32.0,128.0,6.0,0.0,True,,4.3,215.0,9.49,,,349.0,Dole,,B0CTVHH74X (Dole Molded Chew; Banana; 8oz bag/5ct  [Carton Inner]),[],True,True,True,True,Treats & Chews,1698.0,B0CTVHH74X,2025-06-30,,,,,
In Stock,ACTIVE,0.208,190.0,9.48,20.0,96.0,6.0,0.0,True,,4.3,214.0,9.49,,,353.0,Dole,,B0CTVHH74X (Dole Molded Chew; Banana; 8oz bag/5ct  [Carton Inner]),[],True,True,True,True,Treats & Chews,1696.0,B0CTVHH74X,2025-06-29,,,,,
In Stock,ACTIVE,0.245,271.0,10.04,27.0,110.0,6.0,0.0,True,,4.3,212.0,10.27,,,362.0,Dole,,B0CTVHH74X (Dole Molded Chew; Banana; 8oz bag/5ct  [Carton Inner]),[],True,True,True,True,Treats & Chews,1706.0,B0CTVHH74X,2025-06-28,,,,,
In Stock,ACTIVE,0.185,226.0,10.25,22.0,119.0,6.0,0.0,True,,4.3,212.0,10.27,,,353.0,Dole,,B0CTVHH74X (Dole Molded Chew; Banana; 8oz bag/5ct  [Carton Inner]),[],True,True,True,True,Treats & Chews,1692.0,B0CTVHH74X,2025-06-27,,,,,
In Stock,ACTIVE,0.158,159.0,9.94,16.0,101.0,6.0,0.0,True,,4.3,210.0,10.13,,,331.0,Dole,,B0CTVHH74X (Dole Molded Chew; Banana; 8oz bag/5ct  [Carton Inner]),[],True,True,True,True,Treats & Chews,1662.0,B0CTVHH74X,2025-06-26,,,,,
In Stock,ACTIVE,0.205,247.0,9.9,25.0,122.0,6.0,0.0,True,,4.3,210.0,10.13,,,321.0,Dole,,B0CTVHH74X (Dole Molded Chew; Banana; 8oz bag/5ct  [Carton Inner]),[],True,True,True,True,Treats & Chews,1646.0,B0CTVHH74X,2025-06-25,,,,,
In Stock,ACTIVE,0.177,200.0,10.0,20.0,113.0,6.0,0.0,True,,4.3,208.0,9.86,,,310.0,Dole,,B0CTVHH74X (Dole Molded Chew; Banana; 8oz bag/5ct  [Carton Inner]),[],True,True,True,True,Treats & Chews,1478.0,B0CTVHH74X,2025-06-24,,,,,
In Stock,ACTIVE,0.13,177.0,11.07,16.0,123.0,6.0,1.0,True,,4.3,207.0,9.83,,,314.0,Dole,,B0CTVHH74X (Dole Molded Chew; Banana; 8oz bag/5ct  [Carton Inner]),[],True,True,True,True,Treats & Chews,1384.0,B0CTVHH74X,2025-06-23,,,,,
In Stock,ACTIVE,0.114,210.0,10.02,21.0,184.0,6.0,1.0,True,,4.3,205.0,9.81,,,315.0,Dole,,B0CTVHH74X (Dole Molded Chew; Banana; 8oz bag/5ct  [Carton Inner]),[],True,True,True,True,Treats & Chews,1262.0,B0CTVHH74X,2025-06-22,,,,,
In Stock,ACTIVE,0.138,336.0,9.89,34.0,247.0,6.0,1.0,True,,4.3,204.0,9.83,,,331.0,Dole,,B0CTVHH74X (Dole Molded Chew; Banana; 8oz bag/5ct  [Carton Inner]),[],True,True,True,True,Treats & Chews,1151.0,B0CTVHH74X,2025-06-21,,,,,
In Stock,ACTIVE,0.157,299.0,9.95,30.0,191.0,6.0,1.0,True,,4.3,203.0,9.81,,,322.0,Dole,,B0CTVHH74X (Dole Molded Chew; Banana; 8oz bag/5ct  [Carton Inner]),[],True,True,True,True,Treats & Chews,1266.0,B0CTVHH74X,2025-06-20,,,,,
In Stock,ACTIVE,0.246,442.0,9.82,45.0,183.0,6.0,1.0,True,,4.2,202.0,9.74,,,327.0,Dole,,B0CTVHH74X (Dole Molded Chew; Banana; 8oz bag/5ct  [Carton Inner]),[],True,True,True,True,Treats & Chews,1297.0,B0CTVHH74X,2025-06-19,,,,,
In Stock,ACTIVE,0.197,343.0,9.79,35.0,178.0,6.0,1.0,True,,4.2,202.0,9.74,,,310.0,Dole,,B0CTVHH74X (Dole Molded Chew; Banana; 8oz bag/5ct  [Carton Inner]),[],True,True,True,True,Treats & Chews,921.0,B0CTVHH74X,2025-06-18,,,,,
In Stock,ACTIVE,0.167,377.0,9.68,39.0,234.0,6.0,1.0,True,,4.2,201.0,9.73,,,375.0,Dole,,B0CTVHH74X (Dole Molded Chew; Banana; 8oz bag/5ct  [Carton Inner]),[],True,True,True,True,Treats & Chews,867.0,B0CTVHH74X,2025-06-17,,,,,
In Stock,ACTIVE,0.166,234.0,8.68,27.0,163.0,6.0,1.0,True,,4.2,198.0,6.96,,,370.0,Dole,,B0CTVHH74X (Dole Molded Chew; Banana; 8oz bag/5ct  [Carton Inner]),[],True,True,True,True,Treats & Chews,690.0,B0CTVHH74X,2025-06-16,0.0,0.0,0.0,0.0,0.0
In Stock,ACTIVE,0.2,355.0,6.96,51.0,255.0,6.0,1.0,True,,4.2,196.0,6.96,,,358.0,Dole,,B0CTVHH74X (Dole Molded Chew; Banana; 8oz bag/5ct  [Carton Inner]),[],True,True,True,True,Treats & Chews,634.0,B0CTVHH74X,2025-06-15,0.0,0.0,0.0,0.0,0.0
In Stock,ACTIVE,0.187,285.0,6.96,41.0,219.0,6.0,1.0,True,,4.2,196.0,6.96,,,345.0,Dole,,B0CTVHH74X (Dole Molded Chew; Banana; 8oz bag/5ct  [Carton Inner]),[],True,True,True,True,Treats & Chews,610.0,B0CTVHH74X,2025-06-14,0.0,0.0,0.0,0.0,0.0
In Stock,ACTIVE,0.304,216.0,6.96,31.0,102.0,6.0,1.0,True,,4.2,195.0,6.96,,,333.0,Dole,,B0CTVHH74X (Dole Molded Chew; Banana; 8oz bag/5ct  [Carton Inner]),[],True,True,True,True,Treats & Chews,568.0,B0CTVHH74X,2025-06-13,0.0,0.0,0.0,0.0,0.0
Not Buyable,ACTIVE,0.394,258.0,6.96,37.0,94.0,6.0,1.0,True,,4.2,195.0,,,,327.0,Dole,,B0CTVHH74X (Dole Molded Chew; Banana; 8oz bag/5ct  [Carton Inner]),[],False,False,True,True,Treats & Chews,506.0,B0CTVHH74X,2025-06-12,,,,,
In Stock,ACTIVE,0.394,195.0,6.96,28.0,71.0,6.0,1.0,True,,4.3,193.0,6.96,,,322.0,Dole,,B0CTVHH74X (Dole Molded Chew; Banana; 8oz bag/5ct  [Carton Inner]),[],True,True,True,True,Treats & Chews,821.0,B0CTVHH74X,2025-06-11,0.0,0.0,0.0,0.0,0.0
In Stock,ACTIVE,0.279,251.0,6.96,36.0,129.0,6.0,1.0,True,,4.3,193.0,6.96,,,325.0,Dole,,B0CTVHH74X (Dole Molded Chew; Banana; 8oz bag/5ct  [Carton Inner]),[],True,True,True,True,Treats & Chews,453.0,B0CTVHH74X,2025-06-10,0.0,0.0,0.0,0.0,0.0
In Stock,ACTIVE,0.529,376.0,6.96,54.0,102.0,6.0,1.0,True,,4.3,191.0,6.96,,,337.0,Dole,,B0CTVHH74X (Dole Molded Chew; Banana; 8oz bag/5ct  [Carton Inner]),[],True,True,True,True,Treats & Chews,487.0,B0CTVHH74X,2025-06-09,0.0,0.0,0.0,0.0,0.0
In Stock,ACTIVE,0.255,334.0,6.96,48.0,188.0,6.0,1.0,True,,4.3,189.0,6.96,,,346.0,Dole,,B0CTVHH74X (Dole Molded Chew; Banana; 8oz bag/5ct  [Carton Inner]),[],True,True,True,True,Treats & Chews,550.0,B0CTVHH74X,2025-06-08,0.0,0.0,0.0,0.0,0.0
In Stock,ACTIVE,0.238,432.0,6.96,62.0,261.0,6.0,1.0,True,,4.3,186.0,6.96,,,336.0,Dole,,B0CTVHH74X (Dole Molded Chew; Banana; 8oz bag/5ct  [Carton Inner]),[],True,True,True,True,Treats & Chews,376.0,B0CTVHH74X,2025-06-07,0.0,0.0,0.0,0.0,0.0
In Stock,ACTIVE,0.228,320.0,6.96,46.0,202.0,6.0,1.0,True,,4.2,185.0,6.96,,,356.0,Dole,,B0CTVHH74X (Dole Molded Chew; Banana; 8oz bag/5ct  [Carton Inner]),[],True,True,True,True,Treats & Chews,405.0,B0CTVHH74X,2025-06-06,0.0,0.0,0.0,0.0,0.0
In Stock,ACTIVE,0.259,362.0,6.96,52.0,201.0,6.0,1.0,True,,4.2,185.0,6.96,,,360.0,Dole,,B0CTVHH74X (Dole Molded Chew; Banana; 8oz bag/5ct  [Carton Inner]),[],True,True,True,True,Treats & Chews,408.0,B0CTVHH74X,2025-06-05,0.0,0.0,0.0,0.0,0.0
In Stock,ACTIVE,0.275,285.0,6.96,41.0,149.0,6.0,1.0,True,,4.2,182.0,6.96,,,372.0,Dole,,B0CTVHH74X (Dole Molded Chew; Banana; 8oz bag/5ct  [Carton Inner]),[],True,True,True,True,Treats & Chews,338.0,B0CTVHH74X,2025-06-04,0.0,0.0,0.0,0.0,0.0
In Stock,ACTIVE,0.308,230.0,6.96,33.0,107.0,6.0,1.0,True,,4.2,181.0,6.96,0.01717557251908397,0.4444444444444444,348.0,Dole,1.691111111111111,B0CTVHH74X (Dole Molded Chew; Banana; 8oz bag/5ct  [Carton Inner]),[],True,True,True,True,Treats & Chews,361.0,B0CTVHH74X,2025-06-03,15.22,72.12,9.0,524.0,4.0
In Stock,ACTIVE,0.227,209.0,6.96,30.0,132.0,6.0,1.0,True,,4.2,180.0,6.96,0.002109704641350211,4.0,394.0,Dole,1.73,B0CTVHH74X (Dole Molded Chew; Banana; 8oz bag/5ct  [Carton Inner]),[],True,True,True,True,Treats & Chews,296.0,B0CTVHH74X,2025-06-02,1.73,33.55,1.0,474.0,4.0
Short Term OOS,ACTIVE,0.292,313.0,6.96,45.0,154.0,6.0,1.0,True,,4.2,179.0,6.96,0.00909090909090909,0.0,401.0,Dole,2.0,B0CTVHH74X (Dole Molded Chew; Banana; 8oz bag/5ct  [Carton Inner]),[],True,True,True,True,Treats & Chews,477.0,B0CTVHH74X,2025-06-01,2.0,0.0,1.0,110.0,0.0
Short Term OOS,ACTIVE,0.157,202.0,6.96,29.0,185.0,6.0,1.0,True,,4.2,178.0,6.96,0.01020408163265306,0.5,435.0,Dole,2.075,B0CTVHH74X (Dole Molded Chew; Banana; 8oz bag/5ct  [Carton Inner]),[],True,True,True,True,Treats & Chews,625.0,B0CTVHH74X,2025-05-31,4.15,6.96,2.0,196.0,1.0
Short Term OOS,ACTIVE,0.152,160.0,6.96,23.0,151.0,6.0,1.0,True,,4.2,178.0,6.96,,,444.0,Dole,,B0CTVHH74X (Dole Molded Chew; Banana; 8oz bag/5ct  [Carton Inner]),[],True,True,True,True,Treats & Chews,226.0,B0CTVHH74X,2025-05-30,,,,,
Short Term OOS,ACTIVE,0.09699999999999999,97.0,6.96,14.0,145.0,6.0,1.0,True,,4.2,177.0,6.96,,,402.0,Dole,,B0CTVHH74X (Dole Molded Chew; Banana; 8oz bag/5ct  [Carton Inner]),[],True,False,True,True,Treats & Chews,34.0,B0CTVHH74X,2025-05-29,,,,,
Short Term OOS,ACTIVE,0.052,35.0,6.96,5.0,97.0,6.0,1.0,True,,4.2,177.0,6.96,,,400.0,Dole,,B0CTVHH74X (Dole Molded Chew; Banana; 8oz bag/5ct  [Carton Inner]),[],True,False,True,True,Treats & Chews,38.0,B0CTVHH74X,2025-05-28,,,,,
Short Term OOS,ACTIVE,0.121,90.0,6.96,13.0,107.0,6.0,1.0,True,,4.2,175.0,6.96,,,400.0,Dole,,B0CTVHH74X (Dole Molded Chew; Banana; 8oz bag/5ct  [Carton Inner]),[],True,False,True,True,Treats & Chews,43.0,B0CTVHH74X,2025-05-27,,,,,
Short Term OOS,ACTIVE,0.128,160.0,6.96,23.0,180.0,6.0,1.0,True,,4.2,173.0,6.96,,,367.0,Dole,,B0CTVHH74X (Dole Molded Chew; Banana; 8oz bag/5ct  [Carton Inner]),[],True,False,True,True,Treats & Chews,45.0,B0CTVHH74X,2025-05-26,,,,,
Short Term OOS,ACTIVE,0.11,90.0,6.96,13.0,118.0,6.0,1.0,True,,4.2,172.0,6.96,,,399.0,Dole,,B0CTVHH74X (Dole Molded Chew; Banana; 8oz bag/5ct  [Carton Inner]),[],True,True,True,True,Treats & Chews,48.0,B0CTVHH74X,2025-05-25,,,,,
Short Term OOS,ACTIVE,0.181,146.0,6.96,21.0,116.0,6.0,1.0,True,,4.2,170.0,6.96,,,425.0,Dole,,B0CTVHH74X (Dole Molded Chew; Banana; 8oz bag/5ct  [Carton Inner]),[],True,False,True,True,Treats & Chews,50.0,B0CTVHH74X,2025-05-24,,,,,
Short Term OOS,ACTIVE,0.052,49.0,6.96,7.0,135.0,6.0,1.0,True,,4.2,169.0,6.96,,,401.0,Dole,,B0CTVHH74X (Dole Molded Chew; Banana; 8oz bag/5ct  [Carton Inner]),[],True,False,True,True,Treats & Chews,53.0,B0CTVHH74X,2025-05-23,,,,,
Not Buyable,ACTIVE,0.2,7.0,6.96,1.0,5.0,6.0,1.0,True,,4.2,169.0,,,,418.0,Dole,,B0CTVHH74X (Dole Molded Chew; Banana; 8oz bag/5ct  [Carton Inner]),[],False,False,True,True,Treats & Chews,57.0,B0CTVHH74X,2025-05-22,,,,,
Not Buyable,ACTIVE,0.107,21.0,6.96,3.0,28.0,6.0,1.0,True,,4.2,167.0,,,,400.0,Dole,,B0CTVHH74X (Dole Molded Chew; Banana; 8oz bag/5ct  [Carton Inner]),[],False,False,True,True,Treats & Chews,49.0,B0CTVHH74X,2025-05-21,,,,,
Not Buyable,ACTIVE,0.073,21.0,6.96,3.0,41.0,6.0,1.0,True,,4.2,166.0,,,,402.0,Dole,,B0CTVHH74X (Dole Molded Chew; Banana; 8oz bag/5ct  [Carton Inner]),[],False,False,True,True,Treats & Chews,49.0,B0CTVHH74X,2025-05-20,,,,,
Not Buyable,ACTIVE,0.314,77.0,6.96,11.0,35.0,6.0,1.0,True,,4.2,166.0,,,,380.0,Dole,,B0CTVHH74X (Dole Molded Chew; Banana; 8oz bag/5ct  [Carton Inner]),[],False,False,True,True,Treats & Chews,53.0,B0CTVHH74X,2025-05-19,,,,,
Not Buyable,ACTIVE,,14.0,6.96,2.0,0.0,6.0,1.0,True,,4.2,165.0,,,,374.0,Dole,,B0CTVHH74X (Dole Molded Chew; Banana; 8oz bag/5ct  [Carton Inner]),[],False,False,True,True,Treats & Chews,65.0,B0CTVHH74X,2025-05-18,,,,,
Not Buyable,ACTIVE,,0.0,,0.0,0.0,6.0,1.0,True,,4.2,165.0,,,,403.0,Dole,,B0CTVHH74X (Dole Molded Chew; Banana; 8oz bag/5ct  [Carton Inner]),[],False,False,True,True,Treats & Chews,65.0,B0CTVHH74X,2025-05-17,,,,,
Not Buyable,ACTIVE,0.2,7.0,6.96,1.0,5.0,6.0,1.0,True,,4.2,165.0,,,,387.0,Dole,,B0CTVHH74X (Dole Molded Chew; Banana; 8oz bag/5ct  [Carton Inner]),[],False,False,True,True,Treats & Chews,67.0,B0CTVHH74X,2025-05-16,,,,,
Not Buyable,ACTIVE,,7.0,6.96,1.0,0.0,6.0,1.0,True,,4.2,165.0,,,,397.0,Dole,,B0CTVHH74X (Dole Molded Chew; Banana; 8oz bag/5ct  [Carton Inner]),[],False,False,True,True,Treats & Chews,60.0,B0CTVHH74X,2025-05-15,,,,,
Not Buyable,ACTIVE,,-7.0,6.96,-1.0,0.0,6.0,1.0,True,,4.2,165.0,,,,404.0,Dole,,B0CTVHH74X (Dole Molded Chew; Banana; 8oz bag/5ct  [Carton Inner]),[],False,False,True,True,Treats & Chews,65.0,B0CTVHH74X,2025-05-14,,,,,
Not Buyable,ACTIVE,,14.0,6.96,2.0,0.0,6.0,1.0,True,,4.2,165.0,,,,394.0,Dole,,B0CTVHH74X (Dole Molded Chew; Banana; 8oz bag/5ct  [Carton Inner]),[],False,False,True,True,Treats & Chews,66.0,B0CTVHH74X,2025-05-13,,,,,
Not Buyable,ACTIVE,,28.0,6.96,4.0,0.0,6.0,1.0,True,,4.2,165.0,,,,354.0,Dole,,B0CTVHH74X (Dole Molded Chew; Banana; 8oz bag/5ct  [Carton Inner]),[],False,False,True,True,Treats & Chews,74.0,B0CTVHH74X,2025-05-12,,,,,
Not Buyable,ACTIVE,,28.0,6.96,4.0,0.0,6.0,1.0,True,,4.2,165.0,,,,292.0,Dole,,B0CTVHH74X (Dole Molded Chew; Banana; 8oz bag/5ct  [Carton Inner]),[],False,False,True,True,Treats & Chews,79.0,B0CTVHH74X,2025-05-11,,,,,
Not Buyable,ACTIVE,,35.0,6.96,5.0,0.0,6.0,1.0,True,,4.2,164.0,,,,318.0,Dole,,B0CTVHH74X (Dole Molded Chew; Banana; 8oz bag/5ct  [Carton Inner]),[],False,False,True,True,Treats & Chews,87.0,B0CTVHH74X,2025-05-10,,,,,
Not Buyable,ACTIVE,,21.0,6.96,3.0,0.0,6.0,1.0,True,,4.2,163.0,,,,334.0,Dole,,B0CTVHH74X (Dole Molded Chew; Banana; 8oz bag/5ct  [Carton Inner]),[],False,False,True,True,Treats & Chews,89.0,B0CTVHH74X,2025-05-09,,,,,
Not Buyable,ACTIVE,,28.0,6.96,4.0,0.0,6.0,1.0,True,,4.2,161.0,,,,364.0,Dole,,B0CTVHH74X (Dole Molded Chew; Banana; 8oz bag/5ct  [Carton Inner]),[],False,False,True,True,Treats & Chews,92.0,B0CTVHH74X,2025-05-08,,,,,
In Stock,ACTIVE,,,,,,5.0,0.0,True,,4.4,278.0,7.93,,,480.0,Disney,,"B0CV4FQT16 (Disney Mickey & Friends: 12"" Minnie Mouse Plush Stuffed head flat body Toy - EV)",[],True,True,True,True,Dog Toys,,B0CV4FQT16,2026-05-15,,,,,
In Stock,ACTIVE,,24.0,7.93,3.0,,5.0,0.0,True,,4.4,277.0,7.93,,,482.0,Disney,,"B0CV4FQT16 (Disney Mickey & Friends: 12"" Minnie Mouse Plush Stuffed head flat body Toy - EV)",[],True,True,True,True,Dog Toys,,B0CV4FQT16,2026-05-14,,,,,
In Stock,ACTIVE,,24.0,7.93,3.0,,5.0,0.0,True,,4.4,277.0,7.93,,,406.0,Disney,,"B0CV4FQT16 (Disney Mickey & Friends: 12"" Minnie Mouse Plush Stuffed head flat body Toy - EV)",[],True,True,True,True,Dog Toys,,B0CV4FQT16,2026-05-13,,,,,
In Stock,ACTIVE,,16.0,7.93,2.0,,5.0,0.0,True,,4.4,277.0,7.93,,,432.0,Disney,,"B0CV4FQT16 (Disney Mickey & Friends: 12"" Minnie Mouse Plush Stuffed head flat body Toy - EV)",[],True,True,True,True,Dog Toys,,B0CV4FQT16,2026-05-12,,,,,
In Stock,ACTIVE,0.273,30.0,10.0,3.0,11.0,5.0,0.0,True,,4.4,277.0,7.93,,,497.0,Disney,,"B0CV4FQT16 (Disney Mickey & Friends: 12"" Minnie Mouse Plush Stuffed head flat body Toy - EV)",[],True,True,True,True,Dog Toys,59.0,B0CV4FQT16,2026-05-11,,,,,
In Stock,ACTIVE,0.429,24.0,7.93,3.0,7.0,5.0,0.0,True,,4.4,277.0,7.93,,,546.0,Disney,,"B0CV4FQT16 (Disney Mickey & Friends: 12"" Minnie Mouse Plush Stuffed head flat body Toy - EV)",[],True,True,True,True,Dog Toys,63.0,B0CV4FQT16,2026-05-10,,,,,
In Stock,ACTIVE,0.059,8.0,7.93,1.0,17.0,5.0,0.0,True,,4.4,276.0,7.93,,,580.0,Disney,,"B0CV4FQT16 (Disney Mickey & Friends: 12"" Minnie Mouse Plush Stuffed head flat body Toy - EV)",[],True,True,True,True,Dog Toys,64.0,B0CV4FQT16,2026-05-09,,,,,
