
[run] BASELINE (no smoothing)
      C:\Python314\python.exe C:\Users\steven\.claude\skills\inventory-forecaster-cc\scripts\inventory_forecaster.py --customer WAL MART STORES --dry-run --out C:\Users\steven\.claude\skills\inventory-forecaster-cc\backtest_vp_q2_base.json

==================================================================
  Inventory Forecaster — Pets+People
==================================================================
  Manual projection columns: 04_19_W1 → 10_11_W26

[1/4] Pulling projections from Quickbase ...
      166 records retrieved

[2/4] Pulling master pack + Season from Styles ...
      166 master pack records loaded (0 with Season tag)

[3/4] Running forecasts ...
      Mstyle-family index: 158 mstyles with active siblings
      Customer-baseline  : 1 customers  (global median wk-rate: 33.7)
      166 forecasts complete in 0.0s
      Croston's: 65  Heuristic: 6  Inactive: 9  New/Relaunch: 7  OTB (zero): 2  Seasonal Baseline: 62  Sparse Intermittent: 15  Bi-weekly enforced: 0  Alerts (>5%): 140
      Saved → C:\Users\steven\.claude\skills\inventory-forecaster-cc\backtest_vp_q2_base.json
      Open viewer: python scripts/viewer.py --results backtest_vp_q2_base.json

[DRY RUN] Skipping write-back.

==================================================================
  COMPLETE  |  166 records  |  Total 26w demand: 2,977,704
  Man 23011-FF14469            1200 1320 1320 1320 1320 1056 1056 1056 1056 1056 1320 1320 1320 1320 1386 1386 1386 1386 1109 1109 1109 1109 1109 1320 1320 1320   1,234
  -------------------------------------------------------------------------------------------------------------------------------------------------
  AI  23011-FF14584              40   40   40   40   40   40   40   40   40   40   40   40   40   40   40   40   40   40   40   40   40   40   40   40   40   40      40  +8.4% 
  Man 23011-FF14584              80   80   80   80   80   35   35   35   35   35   35   35   35   35   35   35   35   35   35   35   35   35   35   35   35   35      44
  -------------------------------------------------------------------------------------------------------------------------------------------------
  AI  23011-FF15584            2496 2040 2448 2328 2160 1872 2088 1920 1824 2208 1872 2208 2328 1848 1944 2016 2256 2088 1848 2208 1968 2640 1752 2112 1680 2256   2,093  +3.8% 
  Man 23011-FF15584            1711 1961 1486 1414 1991 1837 1816 4330 2237 1761 2191 1617 2081 2159 1951 2199 2172 2008 2055 2109 1706 1830 1767 1946 2039 2039   2,016
  -------------------------------------------------------------------------------------------------------------------------------------------------
  AI  23011-FF15585            3660 3192 3768 3612 3072 2952 3744 2868 3432 3888 3528 3684 3960 4128 4416 3852 3972 3516 4044 4332 3900 5016 3084 3420 3216 3240   3,673  +1.0% 
  Man 23011-FF15585            5795 4813 1858 2077 3106 3952 3789 4759 3195 3924 3446 3899 3668 3487 3541 3806 4056 4148 3044 3334 4084 4056 4089 3017 3766 3766   3,711
  -------------------------------------------------------------------------------------------------------------------------------------------------
  AI  23011-FF15589            2136 2076 2160 1716 1896 1800 2340 1680 2148 2028 2076 1836 2256 2004 2340 2280 2148 2088 1968 2448 1908 2640 1716 2004 1692 1692   2,041  +1.3% 
  Man 23011-FF15589            1851 2127 2031 2024 2207 1919 2351 1939 2070 2037 2497 1692 2054 2069 2182 2202 1915 2259 2330 1979 2042 1952 1773 2054 2101 2101   2,068
  -------------------------------------------------------------------------------------------------------------------------------------------------
  AI  23011-FF15592            2412 1812 2088 2364 1860 2088 2160 2172 2304 2340 2700 2460 2328 1884 1788 2352 2220 2496 1980 2808 3336 3864 2640 2352 2148 2100   2,348  +51.0% 
  Man 23011-FF15592            1500 1650 1650 1650 1650 1400 1400 1400 1400 1400 1650 1650 1650 1650 1700 1700 1700 1700 1400 1400 1400 1400 1400 1649 1649 1649   1,556
  -------------------------------------------------------------------------------------------------------------------------------------------------
  AI  23011-FF15595            1380  960 1200 1308  972 1152 1164  996 1380 1272 1416 1392 1428 1008  888 1188 1032 1152  996 1308 1080  948 1152 1200  984 1080   1,155  +13.6% 
  Man 23011-FF15595            1300 1430 1430 1430 1430 1144 1144 1144 1144 1144 1430 1430 1430 1430 1502 1502 1502 1502 1202 1202 1202 1202 1202 1430 1430 1430   1,337
  -------------------------------------------------------------------------------------------------------------------------------------------------
  AI  23011-FF15718               0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0       0  +100.0% 
  Man 23011-FF15718              60   60   60   60   60   60   60   60   60   60   60   60   60   60   60   60   60   60   60   60   60   60   60   60   60   60      60
  -------------------------------------------------------------------------------------------------------------------------------------------------
  AI  23011-FF16704              36   36   36   36   36   36   36   36   36   36   36   36   36   36   36   36   36   36   36   36   36   36   36   36   36   36      36  +10.0% 
  Man 23011-FF16704              40   40   40   40   40   40   40   40   40   40   40   40   40   40   40   40   40   40   40   40   40   40   40   40   40   40      40
  -------------------------------------------------------------------------------------------------------------------------------------------------
  AI  23011-FF16705              36   36   36   36   36   36   36   36   36   36   36   36   36   36   36   36   36   36   36   36   36   36   36   36   36   36      36  +40.0% 
  Man 23011-FF16705              60   60   60   60   60   60   60   60   60   60   60   60   60   60   60   60   60   60   60   60   60   60   60   60   60   60      60
  -------------------------------------------------------------------------------------------------------------------------------------------------
  AI  23011-FF18956               0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0       0  +100.0% 
  Man 23011-FF18956              10   10   10   10   10   10   10   10   10   10   10   10   10   10   10   10   10   10   10   10   10   10   10   10   10   10      10
  -------------------------------------------------------------------------------------------------------------------------------------------------
  AI  23011-FF19341            1146    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0      44  +5.6% 
  Man 23011-FF19341              60   60   60   60   60   60   60   35   35   35   35   35   35   35   35   35   35   35   35   35   35   35   35   35   35   35      42
  -------------------------------------------------------------------------------------------------------------------------------------------------
  AI  23011-FF19546               0    0   24    0   24    0   24    0   24    0   24    0   24    0   24    0   24    0   24    0   24    0   24    0   24    0      11  +72.3% 
  Man 23011-FF19546              40   40   40   40   40   40   40   40   40   40   40   40   40   40   40   40   40   40   40   40   40   40   40   40   40   40      40
  -------------------------------------------------------------------------------------------------------------------------------------------------
  AI  23011-FF19592            1422 1452 1320 1458 1110 1272 1542 1224 1764 1428 1524 1608 1452 1482 1248 1302 1458 1554 1434 1512 1668 1710 1236 1464 1362 1404   1,439  +0.1% 
  Man 23011-FF19592            1400 1540 1540 1540 1540 1232 1232 1232 1232 1232 1540 1540 1540 1540 1617 1617 1617 1617 1294 1294 1294 1294 1294 1540 1540 1540   1,440
  -------------------------------------------------------------------------------------------------------------------------------------------------
  AI  23011-FF19598             306  210  222  261  231  255  279  213  234  192  216  234  258  240  201  261  234  186  258  252  183  201  219  249  183  216     231  +12.1% 
  Man 23011-FF19598             200  220  220  220  220  176  176  176  176  176  220  220  220  220  231  231  231  231  185  185  185  185  185  220  220  220     206
  -------------------------------------------------------------------------------------------------------------------------------------------------
  AI  23011-FF19998            1932 1812 2088 1944 2016 2040 2340 1860 2256 2388 2016 2160 2244 2256 2496 2388 2100 3216 2460 2616 2280 2820 1992 2436 2160 2160   2,249  +4.9% 
  Man 23011-FF19998            2300 2530 2530 2530 2530 2024 2024 2024 2024 2024 2530 2530 2530 2530 2657 2657 2657 2657 2126 2126 2126 2126 2126 2530 2530 2530   2,366
  -------------------------------------------------------------------------------------------------------------------------------------------------
  AI  23011-FF20001            4308 3888 4584 4500 4332 3768 5412 4380 5712 5736 5748 5064 4608 4584 4020 4272 4644 5208 4764 4896 5388 4896 3756 4620 4248 4344   4,680  +9.6% 
  Man 23011-FF20001            4000 4000 5040 3780 5040 5040 3780 5040 3780 5040 3780 3780 4400 4400 4620 4620 4620 4620 3696 3696 3696 3696 3696 4398 4398 4398   4,271
  -------------------------------------------------------------------------------------------------------------------------------------------------
  AI  23011-FF20208              12   12   12   12   12   12   12   12   12   12   12   12   12   12   12   12   12   12   12   12   12   12   12   12   12   12      12  +0.0% 
  Man 23011-FF20208               0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0       0
  -------------------------------------------------------------------------------------------------------------------------------------------------
